Sample,hsa-mir-15a,hsa-mir-26a-1,hsa-mir-107,hsa-mir-221,Betaine Aldehyde_pos,3-Nitrotyrosine_neg,5-Methylthioadenosine_pos,Acetylcholine_pos,Acetylglycine/Glycocyamine_pos,Acetylneuraminate_neg,Acetylornithine_neg,Adenine_pos,Adenosine_pos,Adipate_neg,Alanine_pos,Aminoadipate_neg,Aminobenzoates/Trigonelline_pos,Aminobenzoic Acid_pos,Aminosugar Phosphates_pos,Aminovaleric Acid_pos,Argininosuccinic Acid_neg,Asparagine_pos,Aspartate_pos,Butylcarnitine_pos,Cadaverine_pos,Caffeine_pos,cAMP_pos,Carnitine_pos,cGMP_pos,Choline_pos,Cis-4-Hydroxy-D-Proline_pos,Citraconic Acid_pos,Citrulline_pos,CMP_pos,Cortisone_pos,Cotinine_pos,Creatine_pos,Creatinine_pos,Cyanocobalamin_pos,Cystine_pos,Cytidine_pos,D-Erythrose 4-Phosphate_neg,Deoxyadenosine_pos,Dihydroxyacetone Phosphate_pos,Dimethylarginine_pos,Dimethylglycine_pos,Dimethylguanosine_pos,Dimethylxanthine_pos,dTMP_pos,dUMP_pos,Epinephrine-H2O_pos,Erythronate_neg,Erythrose-4-Phosphate_neg,Ethylmalonate_neg,FAD_pos,Folate_pos,Gluconate_neg,Glucose-1-Phosphate_neg,Glutamate_pos,Glutamine_pos,Glutarate_neg,Glycerate_neg,Glycerol-3-Phosphate_neg,Glycerophosphocholine_pos,Glycine_neg,Glycolate_neg,Glycolic Acid_neg,Glycyl-Proline_pos,Guanine_pos,Guanosine_pos,Hexanoylcarnitine_pos,Hexose 6-Phosphate_neg,Histidine_pos,Histidinol_pos,Homoarginine_pos,Homocitrulline_pos,Homocysteic Acid_pos,Homocysteine_pos,Homoserine_pos,Hydroxy-Methylbutyrate_neg,Hydroxyanthranilate_pos,Hydroxycinnaminic acid_neg,Hydroxyglutarate_neg,Hydroxyindoleacetate_pos,Hydroxykynurenine_pos,Hydroxytryptophan_pos,Imidazoleacetate_pos,Imidazoleacetic Acid_pos,Indole_pos,Indole-2-Carboxylic Acid_neg,Indoleacrylate_pos,Isopropylmalic Acid_neg,Itaconate_neg,Ketohexanoic Acid_neg,Ketoisovalerate_neg,Ketoisovaleric Acid_pos,Ketoleucine_neg,Kynurenate_pos,Lipoamide_pos,Lipoic Acid_pos,Lysine_pos,Malate_neg,Margaric Acid_neg,Melatonin_pos,Metanephrine_pos,Methionine Sulfoxide_pos,Methionine_pos,Methoxytyramine_pos,Methyl Phenylacetate_neg,Methyl-Oxovalerate_neg,Methylamino-Alanine_pos,Methylene-THF_pos,Methylglutarate_neg,Methylhistamine_pos,Methylsuccinate_neg,Methyltetrahydrofolate_pos,Methylthioadenosine_pos,Mevalonolactone_pos,Myoinositol_neg,n-Glycylproline_pos,NADH_1_pos,NADH_2_pos,NADH_3_pos,Nicotinamide Riboside_pos,Norvaline_pos,Ornithine_pos,Oxoguanine/3-Methoxytyramine_pos,Phosphocholine_pos,phosphoenolpyruvate_1_neg,Phosphoenolpyruvate_neg,Phosphoglycerate_pos,Phosphoglycerates_neg,Phosphoserine_pos,Pipecolate_pos,Proline_pos,Propylene Glycol_pos,Riboflavin_pos,S-Ribosyl-L-Homocysteine_pos,Sarcosine_pos,Serine_pos,Serotonin_pos,Spermidine_pos,Succinylcarnitine/3-Hydroxyisovalerylcarnitine_pos,Symmetric Dimethylarginine_pos,Taurine_neg,Theobromine_pos,Thiamine_pos,Threonine_pos,Thymidylic Acid_pos,Trans-Aconitate_neg,Trimethylamine Oxide_pos,Trimethylamine_pos,Tryptophan_pos,UDP_pos,Urea_pos,Ureidopropionate_pos,Uric Acid_pos,Valerylcarnitine_pos,Valine_pos,Xanthurenic Acid_neg,Xylonate_neg
UO1_Set1_ALL_092_sample 054,9.616623413,4.787525583,12.2691765,341.6272634,1.851145364,0.00331304,7.318781352,5.78336054,0.344955359,0.005736692,0.103304714,1.974669917,0.297314123,0.005106938,0.686657554,0.048488336,0.277333714,2.323666587,0.095014665,19.54180822,0.006091459,0.958252891,1.530842874,5.82694157,0.27466474,1.136432036,0.644097834,128.0559568,0.132138682,15.34990179,5.574281559,0.564022984,11.3171056,11.11583199,13.17129991,0.550729672,81.39926642,4.70790113,4.512132309,0.255439258,31.30359276,0.033986626,0.6129763,2.385940459,3.341284517,211.5227745,4.166283038,0.440361219,0.19443338,0.165863892,4.944041519,0.114704207,0.050235837,0.012754814,0.820595705,14.89600466,0.005641888,0.094117065,99.44666302,47.36422148,0.011657449,0.026768765,0.099861446,64.26004495,0.032137931,0.001090427,0.002989376,52.65835708,3.374819467,1.855020844,0.084745756,0.099594496,40.65389255,0.4086868,1.566877884,1.879797129,0.750392044,3.459872327,33.59755594,5.716092264,0.492766929,0.017579871,0.04999577,72.5290996,9.023078853,0.405111535,8.28069053,2.289577652,14.00109891,0.027230992,40.54075583,0.002482789,0.012399604,0.337587931,0.033897458,0.740531762,0.006914886,6.14157182,107.2294831,1.080112514,114.5847656,0.042329133,0.001735218,5.846403307,20.09443363,1.854337199,159.2129759,0.552083387,0.006596652,0.006012335,2.993510555,0.096827937,0.21102429,1.049458142,0.005329672,0.106108062,80.67666393,6.671939804,0.001117351,56.82573233,0.340324432,0.191330836,0.148633802,32.02414206,385.8130715,26.37933377,2.633936864,194.58328,0.087394746,0.038768433,12.35114964,0.018024169,0.922022122,1.143103748,494.6121922,0.796984603,1.045580713,0.158689434,1.526865893,69.99728301,64.92842884,84.67281951,16.77083665,8.290421614,0.004958359,0.966175788,51.15718235,19.22986906,0.205553377,0.001564866,0.243782841,4.427483418,283.156252,2.062834295,2.937522067,1.943763448,2.546721274,5.573210418,399.4438456,0.005454182,0.071732074
UO1_Set1_ALL_093_sample 055,8.873358318,4.680043317,14.42852481,299.5280648,3.137958729,0.003129235,4.82604009,5.08696209,0.425702535,0.007967047,0.11064301,1.913832729,0.202201668,0.004966181,1.118009205,0.049669057,0.215413098,3.388047295,0.097495499,20.94623196,0.009491662,1.047722367,1.924119845,7.453684288,0.363912201,0.983831776,1.099043331,144.7657216,0.209305695,19.18126887,6.744842413,0.511424565,10.83725394,14.81014392,11.02294985,0.485697969,84.91250334,4.940828036,6.689776033,0.69642623,30.45664846,0.028662667,0.629398117,1.333179438,6.060260353,245.9913093,9.556496379,0.459032721,0.307963451,0.165300576,5.890530654,0.13128185,0.032691488,0.011336832,1.203055715,22.55397799,0.009957162,0.058200655,141.7182088,38.00136636,0.009796929,0.029233983,0.011091321,80.58893091,0.035304381,0.000985,0.002511553,16.52905621,3.265258152,1.568375486,0.074333591,0.056429313,39.04873301,0.370325093,1.97346755,2.5089094,0.717930166,2.801047113,33.00176536,5.329715075,0.481592838,0.016169406,0.073921595,98.93501398,8.358077224,0.408895849,6.846369212,2.027970532,16.84983584,0.032192055,49.34078416,0.00242798,0.009983635,0.404462224,0.033432361,0.782811637,0.00694388,5.313392479,123.6284563,0.956497317,92.20871046,0.11256883,0.005883095,5.229139141,19.12022143,1.973283343,173.2226739,0.491226164,0.006383365,0.006048519,3.788616254,0.091964235,0.181328405,1.008625409,0.007268194,0.099721618,56.46159487,5.85214067,0.001699177,16.46174073,0.17975157,0.108329678,0.124492791,4.736455259,369.1234111,31.19715124,1.042679333,206.6985355,0.083062713,0.037010901,11.67161429,0.01759531,1.082693666,1.044825924,467.0479493,0.663844617,1.814665366,0.045440226,2.341357659,58.12341751,59.75418594,99.55061668,27.59614206,16.86465899,0.013562388,0.876383144,55.64502469,19.59065268,0.509889085,0.001534684,0.219818478,5.375003611,288.1112732,0.269556098,4.272780892,2.014435771,2.204397539,7.851143461,392.9765603,0.007187915,0.069859825
UO1_Set1_ALL_094_sample 056,9.184081866,5.407122027,14.64950355,297.3936791,2.584494405,0.003328536,10.56127574,6.173646294,0.420138686,0.008106091,0.105578654,2.057158305,0.262822961,0.00508915,0.689645189,0.069488574,0.244603739,2.829032818,0.081917942,19.51384453,0.020595318,1.075579245,2.132078432,17.63190698,0.290280587,1.090905462,0.511893798,158.9815533,0.124873198,19.4384795,7.005427339,0.629337199,10.71754789,12.18298418,10.33868389,0.512569664,85.21739313,4.517182311,5.360108388,0.711785399,19.27222088,0.027350893,0.595390041,2.109234792,3.437377668,255.4851595,6.494810978,0.421969671,0.213924403,0.174046296,5.615579036,0.087471463,0.032930282,0.015861383,1.758718651,18.51970024,0.011054024,0.12907871,113.9240832,47.77425179,0.015239646,0.023721302,0.056632065,72.29048797,0.037755324,0.000754,0.002180796,40.50572721,3.18692059,1.997187338,0.079080069,0.153312779,52.47382859,0.383437669,1.40651608,1.83523961,0.708358839,3.340081477,36.58127967,6.24203801,0.491547859,0.018408881,0.059471004,103.7245419,8.729725132,0.396638675,8.37493795,2.370210056,15.60092102,0.042922925,44.23244827,0.002098831,0.013407437,0.286596227,0.033392642,0.875574908,0.006330823,5.901817207,123.8619041,1.147793613,114.7695036,0.081028883,0.006669999,7.644834117,15.97999551,2.517282942,175.4103408,0.540198045,0.00787164,0.00560594,3.816530857,0.076821875,0.213214576,1.012433126,0.006716722,0.098288949,111.4957755,9.553476339,0.001329245,38.71837294,0.412887076,0.246950242,0.135434175,16.12588461,391.9214608,39.83643375,1.280039335,215.0414601,0.06776001,0.028369199,12.45443585,0.017708672,0.855368432,1.196216772,518.3289297,1.030191208,1.73580364,0.127453459,1.519330176,70.78277096,65.34007546,103.0743717,43.1242233,9.160209815,0.003375392,0.875721656,51.9480345,21.24705329,0.349031957,0.001578648,0.221500757,5.63709789,301.5140542,2.883963205,4.388426849,1.723400284,1.126867026,28.3307824,411.4221607,0.006875687,0.027469897
UO1_Set1_ALL_095_sample 057,8.528643419,4.599400202,11.46055637,294.1031406,1.441446338,0.003275469,6.718790136,5.601481984,0.316576991,0.006109915,0.099157417,1.755078522,0.309408941,0.005200251,0.642858463,0.042124574,0.237280733,1.916482609,0.072421952,17.8172797,0.00457048,0.884342874,1.540455597,5.566445699,0.26235369,0.943065146,0.452794986,115.3031717,0.090033787,14.23717436,4.717896677,0.450253217,10.49784654,7.908588195,11.36135071,0.485880971,69.32027405,4.173456942,3.539404529,0.384083225,31.59588536,0.025951143,0.574581331,2.12891027,3.049910933,196.447389,4.035804416,0.418705908,0.137997999,0.146131239,4.362934579,0.123806212,0.034348292,0.010408931,0.797154468,11.47178613,0.007554881,0.085387431,84.5494996,42.5338422,0.010495403,0.025282019,0.08714616,53.58148542,0.032617548,0.000506,0.002458213,36.9494614,2.776114919,1.747647975,0.067102149,0.092221277,39.1876073,0.352624771,1.3257757,1.693744241,0.639904633,2.88639198,30.0215028,5.40921793,0.429659136,0.018107051,0.048108134,60.2844625,8.14738862,0.379289752,7.242421333,1.957739293,11.77516811,0.02521791,35.10809717,0.002315087,0.012204158,0.306831866,0.032475449,0.717461341,0.006524357,5.307697293,98.59970478,1.028797869,105.5932204,0.037496231,0.005862126,5.10135643,16.46702622,1.558651635,145.6197021,0.490944947,0.006423459,0.00556287,2.625679621,0.074905111,0.197602006,1.155114368,0.005843169,0.093693584,79.69722154,4.785185048,0.000944,33.35859712,0.226344029,0.159798165,0.12314518,35.39806677,340.0924882,24.71774164,2.244640227,169.7538843,0.062798762,0.025505979,8.979244312,0.012491787,0.848069336,0.916031947,446.0567392,0.639516148,0.783775462,0.137679463,1.368304483,64.29819105,58.95665443,52.38866332,14.87365397,8.246791515,0.007138713,0.798121076,46.57424007,17.91598938,0.146135069,0.001394235,0.188316223,3.643623689,253.4294232,1.370088449,2.606127917,1.523126998,2.006443662,6.116846916,362.0048259,0.005630363,0.066370148
UO1_Set1_ALL_096_sample 058,9.656135058,5.104420489,13.29511886,347.5235818,1.916922972,0.003388552,7.781046144,6.132906637,0.400350056,0.006423301,0.14523397,2.001780006,0.304455947,0.005352435,0.723077101,0.060049375,0.247932859,2.499002709,0.104504326,20.30448146,0.007289981,1.024031968,1.654264082,8.337587418,0.306317011,1.080980314,0.940091641,140.0820995,0.164891607,16.64118344,6.05603634,0.605647327,11.6267776,10.94567259,10.76203476,0.542257739,102.096607,4.734569,6.25512519,0.487325314,30.16171083,0.038007556,0.859085181,2.526879139,3.827494329,230.696193,5.541080335,0.442462298,0.225383257,0.191288612,5.487064153,0.147925461,0.051059027,0.013326449,1.021919325,23.10019569,0.008129576,0.111131868,105.5404998,47.61873411,0.012602367,0.029892086,0.115749573,64.22676551,0.038326251,0.000758,0.003076783,48.28992974,2.996542625,2.12373408,0.082296627,0.127354006,48.71419755,0.410452966,1.528809564,1.931991542,0.7484972,2.825360517,34.09807113,5.972354478,0.509580743,0.016849664,0.066482099,86.58479714,9.172389727,0.414475511,8.062096958,2.281108662,15.62267936,0.037859727,48.01257029,0.002320453,0.013034928,0.391932956,0.037691014,0.85334967,0.007443217,6.188283634,118.2402808,1.023815316,115.8885335,0.059856902,0.001735218,5.797470189,19.28474805,2.059039902,176.5880519,0.545347273,0.008237341,0.006326468,3.655078774,0.1088785,0.236183453,1.122620535,0.006545015,0.102626777,82.80403797,8.25523838,0.001370712,46.35715151,0.35767934,0.218222494,0.150500283,33.90114685,405.2924732,0.251310388,2.061306064,224.542872,0.138192168,0.061583673,16.8346487,0.026784288,1.032701709,1.18927792,509.6289872,0.955219227,1.556575835,0.165561527,1.792606109,72.57986201,61.61313298,108.4598803,25.76008639,9.569303364,0.006994303,0.944800324,55.17081315,20.76654499,0.311674119,0.001537802,0.199981736,4.597881052,294.6281979,1.823647574,2.812357868,2.245811901,2.340974531,10.27378543,414.0185266,0.005801437,0.076727004
UO1_Set1_ALL_097_sample 059,9.94837841,3.985595185,13.15767827,334.8238961,1.793453708,0.003307304,6.929229176,5.819896506,0.380404939,0.00545318,0.099432701,2.024415948,0.286952133,0.005685352,0.733447149,0.044674566,0.30037862,2.145691745,0.076197712,20.19641743,0.00583922,1.064656976,1.505405034,6.078934483,0.287215879,1.203111146,0.705114945,129.7219695,0.141230374,15.76075178,6.304390139,0.550966199,11.62129153,9.733123441,15.40156697,0.551471529,68.89214819,4.830409451,3.397350962,0.313845211,20.91815408,0.025947753,0.652336579,2.80120017,3.023521555,217.3385565,4.311317539,0.457042634,0.110239001,0.160349731,4.704244424,0.093998256,0.033447566,0.011838614,0.662274943,12.98670332,0.005171348,0.058673219,101.1756529,45.92331323,0.012200101,0.023394793,0.098504472,49.34935386,0.033934367,0.000845,0.003046591,36.38929127,3.20942193,1.627737812,0.058896233,0.064402247,45.20958419,0.435822336,1.352338089,1.945883366,0.765673469,3.129544905,32.48239824,5.61908499,0.497957702,0.019689704,0.044267716,64.94235259,9.534856376,0.399819595,7.879584736,2.360419322,12.16607849,0.026132749,38.23519253,0.002383675,0.013844967,0.284149737,0.036059472,0.742989045,0.006629787,6.045969887,103.4034878,1.152958001,113.8236772,0.03442206,0.005768914,6.294482411,19.30470128,1.80805817,150.3097569,0.585371083,0.006984864,0.005605739,3.074280458,0.08705626,0.185827326,1.059382423,0.005179299,0.118781496,80.05158763,7.368695328,0.001228784,37.82894083,0.307260602,0.172426717,0.122865364,34.16145137,394.0373664,27.48127684,2.780937361,190.0006843,0.075319188,0.031764394,11.45067476,0.013209799,0.910209991,1.045727617,508.9551528,0.903203054,0.920815294,0.206028304,1.777259733,76.47251236,65.94454846,52.8812701,13.37021004,8.103059891,0.006466875,0.999591195,46.49783861,19.98673408,0.101339011,0.001459121,0.245034278,4.212474747,290.9450293,2.062872734,3.22470785,1.454757763,2.574772732,7.53964523,412.5629416,0.005345286,0.060013547
UO1_Set1_ALL_098_sample 060,8.605067201,3.726231042,11.50739237,233.4548684,7.237059101,0.005976249,9.529670362,4.931052463,0.386307499,0.010310486,0.05479723,1.844712553,0.16932659,0.005065171,0.85910198,0.032649652,0.268479214,0.279534227,0.100823421,17.81184236,0.004817759,1.333286457,2.963014343,12.49575738,0.432973193,1.242968034,1.993532692,119.6810334,0.69452925,14.40186164,5.204261678,0.698454703,10.33656907,101.0139509,15.67056368,0.500633832,58.01892381,4.166981076,3.058762715,0.051523299,4.207126012,0.07643781,0.998009566,3.123930229,7.541091068,206.247282,9.047060366,0.524929177,0.089028122,0.036870452,4.688881028,0.072227587,0.183560098,0.010828389,1.49627255,9.729833869,0.005860576,0.059967653,103.4416151,42.37227801,0.010348733,0.018623116,0.038780465,108.8919105,0.031185618,0.000665,0.002438887,13.57592388,5.414395384,0.610594639,0.062780798,0.058220423,44.23043719,0.3760512,1.971995344,1.773607049,0.70092911,8.908835537,34.61037331,4.777446673,0.46671954,0.01802121,0.043147569,51.75307256,8.629052573,0.370307248,7.700599152,1.934896088,13.32748817,0.019941313,39.81090232,0.002054961,0.016087821,0.219186287,0.029742932,0.647773043,0.005241623,4.74148912,102.1483592,0.947050265,108.6496217,0.073273536,0.001735218,6.782922064,14.58384365,1.953283268,142.7136521,0.508659932,0.004777268,0.004722438,1.981000667,0.062110391,0.187071888,0.894361216,0.007108377,0.100086982,104.2995293,4.359242518,0.001066954,13.18129836,0.230264147,0.133066732,0.107205822,34.32106338,339.2612944,46.15174718,0.882436457,189.7465265,0.09429977,0.040796523,13.51812799,0.019892466,0.847195954,1.069575221,459.6716443,0.737023843,0.781222368,0.177360937,1.725148964,76.85339832,65.22767931,194.8011271,11.98056573,23.57392203,0.003203508,1.010017624,38.01752221,20.2224284,0.083812826,0.001289814,0.220633778,3.979045088,268.7796483,0.207953289,4.785620761,1.2984301,1.20308226,9.76553518,356.8174597,0.005294981,0.039892244
UO1_Set1_ALL_099_BLANK,135.2203529,16.95181715,44.99207776,90.41101954,24.74375869,0.000389,0.48715247,105.1137939,3.410273254,1.194152109,0.413725204,18.23187941,0.486631983,2.976015863,0.536763552,4.79341382,3.344338012,6.662013245,0.606793694,3.959154304,0.879451133,6.039046906,8.183544232,3.090738356,2.707405579,16.88365098,2.484483558,54.22478947,0.811118372,9.802445151,34.95217082,0.156308031,128.55736,1.605966235,126.5179685,2.420484672,0.789093628,96.58469756,0.297730406,0.423552887,2.525249253,4.435290207,0.129253429,18.76168302,1.992972265,34.04353672,1.435254605,6.013749703,0.650658511,1.44582171,19.61864891,0.198328873,0.829486199,1.729815787,0.718976753,0.497472875,0.090608097,0.734643957,15.95380066,6.12989239,1.720660736,0.422727926,0.561995493,2.252399296,1.077651734,0.55479204,1.592706193,5.423452125,39.49128319,1.318392502,0.016842847,0.768825584,44.22165991,9.271269941,15.81232796,28.72653919,10.18646641,32.31392288,13.67594634,2634.101336,5.121981176,10.84520092,0.000292,144.4572221,86.22547481,3.115714108,109.384207,34.09855037,7.341316648,2.277403358,48.01154682,0.846731217,1.699719578,18.45452504,13.13882188,4.990928315,2.17539843,0.796215843,2.070895382,0.265260077,8.087279765,0.320348026,2.822052061,80.78891111,222.6843848,1.332076175,18.97944386,7.994122736,1.991190048,1.852857849,34.78613193,0.009013271,0.448025016,7.140381098,0.316323718,1.379987144,6.523888242,36.05044582,0.383884867,5.034105712,0.572243023,0.300764957,0.015845055,1.633964479,76.82133236,11.82848821,16.02297969,5.766704581,4.477475042,1.950141139,70.05164451,0.782268043,5.507245281,5.89098958,236.5948875,6.460441635,0.018797464,0.431072463,1.57812352,13.44551936,10.94895966,75.56152601,0.343729685,7.220521406,0.0003765,10.26982568,1.70975116,8.881704189,0.017429512,0.579703217,4.11771712,15.60427891,0.476684889,1.512204526,28.78529947,2.349111663,2.611618328,3.966076974,82.84606437,0.000443,0.487397953
UO1_Set1_ALL_100_Pooled QC,12.73666593,3.28921662,13.2997943,370.4494801,2.464271248,0.003072471,8.230942909,6.850981165,0.414125605,0.009497618,0.095633964,2.35772972,0.199754574,0.007451377,1.081524956,0.043766272,0.34403125,2.800477654,0.137815615,23.51149643,0.005542789,1.474728264,2.249940779,9.416722176,0.331783759,1.57600547,0.763597242,148.4968139,0.275005116,17.35011941,6.87289492,0.76400187,14.53775837,27.48271471,14.42665639,0.558938321,87.36230764,6.648296749,3.508173651,0.927257004,21.28746467,0.034425292,0.69156837,2.28887328,4.271148647,241.5676668,7.172668499,0.596664894,0.139763557,0.239690214,5.465871992,0.085441415,0.04089071,0.011074588,0.950224971,13.90643163,0.007961155,0.090711513,133.4908517,53.77678655,0.011047622,0.023085429,0.057667125,62.38689275,0.041238986,0.001149761,0.003296974,22.60194033,4.129065088,1.372053607,0.090029938,0.091229784,50.36376319,0.52961823,1.978815457,2.65258302,0.947150127,3.728857643,42.98012383,8.268776278,0.599386701,0.026729112,0.049326437,76.88591266,10.22939253,0.485896314,10.15713379,2.963435392,12.85153596,0.023839709,41.8456963,0.002619547,0.018112189,0.275505016,0.041867053,0.810041638,0.00767302,6.773666646,112.5068482,1.468848527,131.2407305,0.05610601,0.009485014,8.444089681,23.44080568,2.201673428,142.2856416,0.737511736,0.007416863,0.00684007,3.775477279,0.065842627,0.217522429,1.140274814,0.007825129,0.165663373,99.25279261,5.752192226,0.001250637,23.16376845,0.202892998,0.137512415,0.10266358,18.58157875,450.3076276,34.50207811,1.951444869,191.3590174,0.067047134,0.02862586,11.78367113,0.013457565,1.492194759,1.073830649,580.7272434,0.264447816,0.858769405,0.337381879,2.477347606,101.354542,66.1121918,92.47528443,15.7532316,13.56148145,0.008885743,1.15540935,42.72904124,24.73758912,0.132240788,0.001956392,0.31502861,4.833258163,347.8549845,0.828723745,4.827486116,1.894357264,3.127549704,9.623214271,474.4664787,0.006110886,0.052899801
UO1_Set1_ALL_101_NIST Plasma,145.2624132,117.273262,153.9720199,2010.773356,25.53422911,0.766718354,1.61276674,1.272131355,26.16190022,1.512793629,2.909134173,18.77776812,0.495699533,2.989711583,16.84412374,6.923741573,3.75238138,52.88944721,0.020630877,165.4960276,0.853352414,13.68839891,10.69982748,97.71938395,3.108918413,1311.208656,2.26550366,3052.364928,1.087488224,58.65424635,83.7282271,0.156308031,529.8769612,1.023169793,143.4145356,0.237542271,416.115671,792.5483907,0.204777629,0.518742484,1.852953344,3.94520634,2.799768906,16.55369972,38.26473275,731.7008985,53.81960911,1498.440934,16.75969514,9.796169283,31.99633538,2.9904698,0.000587289,2.240372433,0.362848257,0.434662433,0.369806819,6.811575816,69.03398354,348.1242107,2.303308173,0.842127924,0.742878697,159.8137105,2.426706878,0.000253,1.058324543,6.489669051,39.0217852,0.058610088,1.443220702,0.622800035,489.9515989,0.147271261,207.4576455,42.57578753,10.72462332,28.04030362,228.4558324,2707.548992,5.946192595,11.35698607,1.15063121,197.4304456,88.80715863,4.134162994,318.2927236,122.0274659,161.8490762,3.86750192,496.4265705,0.000668847,3.720330617,91.12953165,14.69372642,6.228447729,2.754116945,53.29318035,1364.573648,15.13574152,748.1314709,0.883956339,0.001735218,101.5492835,308.6609085,11.70256128,912.613859,8.920297523,1.95859284,2.394380584,83.09652748,0.204397664,13.96168004,16.44758302,1.27989705,1.429837931,22.01927166,42.82436312,0.923930347,6.95112791,0.67073667,0.317045792,0.56474816,4.233899215,3836.26147,124.1946968,13.79786651,8.553988259,3.255886674,1.228083593,79.69277407,0.564007273,4.456115197,32.35579623,5745.694159,6.620237775,0.489099674,1.034581031,39.59388605,21.08103311,11.50800693,92.51009833,15.2123405,119.8744153,7.272786217,428.6326344,0.897932643,124.4197463,35.49289701,0.602508837,217.5413631,21.46877883,4335.750569,1.482465883,521.5559494,11.03887891,775.0310997,41.802909,3715.282806,3.132623882,1.452370735
UO1_Set1_ALL_102_BLANK,131.0137184,16.91796032,44.10343929,54.81363551,23.8693626,0.000389,0.56714214,1.272131355,3.288017514,2.256107454,0.429767651,18.08464522,0.503505719,4.405907821,0.517334489,7.515732905,3.29364268,6.208906686,0.020630877,3.946079849,1.149134374,5.402166135,7.955312088,2.758076426,2.787221595,19.33397563,1.937869233,52.26278376,0.871228439,9.783534026,32.45782123,0.156308031,1.507135669,0.932401121,2.15092388,0.237542271,0.789093628,93.09427923,0.007252996,0.505528074,2.567860062,6.45143216,0.129253429,18.04184776,1.970749196,33.04904312,1.378157517,6.104389066,0.719294774,1.684546061,20.32849298,0.385600378,0.766115248,2.628165221,0.00773409,0.273347649,0.000127,0.819489262,9.898732982,351.6598098,2.909415551,0.678085912,0.489717163,1.832470483,1.708327389,0.918132191,2.813599932,5.353155234,36.84813388,1.157812094,0.016842847,0.799757535,40.8820388,8.541881871,14.63724016,27.42399462,9.399199547,31.73923794,10.70119961,4244.115937,4.632193517,18.11291979,0.000292,111.8503217,84.931189,0.134474103,104.2745101,32.97616499,0.721525148,4.032776738,47.05816083,0.000668847,2.715606092,29.0918924,21.02198894,5.158334484,3.468043144,0.796215843,2.070895382,14.03205819,8.087279765,0.822936336,4.549196738,84.21542978,216.963387,1.028282166,17.3053631,7.806507054,0.001388921,2.962793925,34.28345773,0.153278797,0.671869271,6.533668124,0.598340549,1.346572607,5.246743905,35.92990154,0.573954897,4.892049225,0.314474829,0.007060882,0.144193638,1.156247338,71.84793137,9.715883849,16.6607043,4.652676826,4.069846006,1.648504621,1.674365851,0.000474,5.291943726,5.90002291,210.5269672,5.852774468,0.018797464,0.548860065,1.37508599,6.855466212,6.238311737,68.03418103,0.343729685,6.81489836,0.0003765,10.56788619,1.54177553,8.005652142,0.017429512,0.917228191,4.123065007,15.16611468,0.476684889,0.718550567,27.69722766,2.185368618,2.366875793,3.706177056,72.6485944,0.000443,0.769039588
UO1_Set1_ALL_103_sample 061,9.26934952,5.230768154,13.8561179,319.9270099,2.429358972,0.002943059,7.621589273,5.026614518,0.417909785,0.007810875,0.137854733,1.993817956,0.280467366,0.005199975,0.761767603,0.056756412,0.284590357,2.461363581,0.087692519,22.26889089,0.006147356,0.996453503,1.850780493,9.942405865,0.299005706,1.124703747,1.235552874,137.8029845,0.256861103,17.43643037,6.046519899,0.664238748,12.88522269,20.34773678,6.751433604,0.510099668,80.64867206,4.692603833,6.130294348,0.644811202,11.03728468,0.03180866,0.734667385,2.143869808,4.164786194,239.7203748,5.721838473,0.477534719,0.263091067,0.221740187,5.44621695,0.139922441,0.03944815,0.016085609,0.766088051,20.66561243,0.006629399,0.076940067,125.8437966,45.5047843,0.016972257,0.029324987,0.036263785,80.04561424,0.034626449,0.000872,0.003077503,76.25009308,3.391357392,1.621651874,0.118109116,0.08809899,50.66193629,0.368259321,1.421372123,1.875296145,0.75909385,2.901185091,36.25700254,6.329819517,0.510038858,0.016983729,0.07386121,84.36364635,9.237298904,0.424671525,7.736118413,2.245002343,16.76708462,0.03082536,45.53825776,0.002617019,0.011740818,0.404113669,0.035690612,0.906405106,0.007252711,6.26258097,118.4169516,1.098750541,110.355959,0.077808968,0.006648455,6.020651714,19.37661922,2.12619308,174.5283562,0.554932283,0.007561389,0.006554077,3.072066844,0.100137055,0.21601591,1.243268741,0.005887269,0.101739488,79.40593692,7.43563434,0.001202405,77.38240025,0.216285511,0.139893816,0.128497724,20.08940275,405.8330846,34.33854555,3.169020329,190.7050375,0.108161363,0.045785262,13.85875947,0.019559067,0.927526119,1.256727872,514.8101541,0.75109541,1.571644795,0.192488894,1.525591741,68.62033428,61.07536757,121.3185562,14.82397775,11.38620913,0.004250524,0.895483832,49.8706302,20.78895669,0.430049391,0.000447,0.238259404,4.658876934,300.6997808,0.327202517,3.391438499,1.695404878,3.258450454,5.249397403,420.709265,0.00602615,0.081546205
